Micro	-	0.01003553507019902	0.010062236160417687
0	3	0.00316203536833416	0.010244081744982805
1	3	0.014989903377764768	0.010000208177778046
2	1	0.0	0.010101010101010107
3	1	0.0	0.010101010101010104
4	1	0.0	0.010101010101010112
5	1	0.0	0.0101010101010101
6	1	0.0	0.010101010101010098
7	4	0.012059502078257924	0.010039807226721107
8	1	0.0	0.010101010101010098
9	5	0.013272378978730848	0.009967478779842907
10	1	0.0	0.010101010101010102
11	1	0.0	0.010101010101010107
12	2	0.001893939393939394	0.010184755720470007
13	8	0.009886425269163678	0.010117337207781026
14	1	0.0	0.010101010101010102
15	1	0.0	0.010101010101010097
16	8	0.009821122291737113	0.010122305912585219
17	2	0.017099333342446902	0.010029598639362779
18	1	0.0	0.010101010101010095
19	3	0.019119525688875948	0.009915061326002552
20	1	0.0	0.010101010101010104
21	1	0.0	0.010101010101010095
22	10	0.010090574185028556	0.010102053692608259
23	2	0.03657633729386156	0.00983085370108305
24	1	0.0	0.010101010101010102
25	6	0.012817414535338969	0.009956520503439417
26	2	0.019040105802414588	0.010009794838750873
27	3	0.0019680363788412217	0.010268700280848633
28	3	0.004791176633468283	0.010210491203433638
29	1	0.0	0.010101010101010104
30	7	0.010146314641206033	0.010098087227449076
31	1	0.0	0.010101010101010105
32	2	0.06475686699381811	0.009543297275573279
33	4	0.017908398445108404	0.00985702921525703
34	1	0.0	0.010101010101010095
35	1	0.0	0.010101010101010102
36	1	0.0	0.010101010101010104
37	1	0.0	0.010101010101010104
38	1	0.0	0.0101010101010101
39	1	0.0	0.010101010101010104
40	1	0.0	0.010101010101010102
	4.277777777777778	0.0155221883721298	0.010027636815220538
